"x","cust_id","emoji_modifier","duration","flags","income","Population","line"
3651,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",290,14,50227,1704694,"Advance"
3652,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",289,12,50227,1704694,"Advance"
3653,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",270,8,50227,1704694,"Advance"
3654,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",323,12,50227,1704694,"Advance"
3655,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",323,9,50227,1704694,"Advance"
3656,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",264,11,50227,1704694,"Advance"
3657,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",282,8,50227,1704694,"Advance"
3658,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",299,9,50227,1704694,"Advance"
3659,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",306,11,50227,1704694,"Advance"
3660,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",298,2,50227,1704694,"Advance"
3661,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",307,8,50227,1704694,"Advance"
3662,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",305,12,50227,1704694,"Advance"
3663,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",280,10,50227,1704694,"Advance"
3664,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",279,10,50227,1704694,"Advance"
3665,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",313,14,50227,1704694,"Advance"
3666,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",310,12,50227,1704694,"Advance"
3667,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",270,9,50227,1704694,"Advance"
3668,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",287,9,50227,1704694,"Advance"
3669,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",288,9,50227,1704694,"Advance"
3670,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",302,10,50227,1704694,"Advance"
3671,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",291,13,50227,1704694,"Advance"
3672,"3ba20242-e9f7-4309-94c8-58185febe44d","U+1F3FF",296,8,50227,1704694,"Advance"
3673,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",353,6,65829,2731571,"Run"
3674,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",360,5,65829,2731571,"Run"
3675,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",322,5,65829,2731571,"Run"
3676,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",372,6,65829,2731571,"Run"
3677,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",368,6,65829,2731571,"Run"
3678,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",354,11,65829,2731571,"Run"
3679,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",316,8,65829,2731571,"Run"
3680,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",355,6,65829,2731571,"Run"
3681,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",361,6,65829,2731571,"Run"
3682,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",322,11,65829,2731571,"Run"
3683,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",331,3,65829,2731571,"Run"
3684,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",383,8,65829,2731571,"Run"
3685,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",330,3,65829,2731571,"Run"
3686,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",355,2,65829,2731571,"Run"
3687,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",370,7,65829,2731571,"Run"
3688,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",398,5,65829,2731571,"Run"
3689,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",386,6,65829,2731571,"Run"
3690,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",319,6,65829,2731571,"Run"
3691,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",345,3,65829,2731571,"Run"
3692,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",358,11,65829,2731571,"Run"
3693,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",381,5,65829,2731571,"Run"
3694,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",341,3,65829,2731571,"Run"
3695,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",344,8,65829,2731571,"Run"
3696,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",324,3,65829,2731571,"Run"
3697,"3baa7cd5-7fb0-47df-ab30-2adfbfce5b6e","U+1F3FE",356,7,65829,2731571,"Run"
3698,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",333,9,65829,2731571,"Run"
3699,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",313,7,65829,2731571,"Run"
3700,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",335,10,65829,2731571,"Run"
3701,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",336,2,65829,2731571,"Run"
3702,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",340,5,65829,2731571,"Run"
3703,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",399,12,65829,2731571,"Run"
3704,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",305,4,65829,2731571,"Run"
3705,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",370,2,65829,2731571,"Run"
3706,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",373,4,65829,2731571,"Run"
3707,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",359,12,65829,2731571,"Run"
3708,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",352,13,65829,2731571,"Run"
3709,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",329,3,65829,2731571,"Run"
3710,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",329,4,65829,2731571,"Run"
3711,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",351,11,65829,2731571,"Run"
3712,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",322,8,65829,2731571,"Run"
3713,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",359,4,65829,2731571,"Run"
3714,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",327,9,65829,2731571,"Run"
3715,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",353,8,65829,2731571,"Run"
3716,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",340,12,65829,2731571,"Run"
3717,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",367,4,65829,2731571,"Run"
3718,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",317,3,65829,2731571,"Run"
3719,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",331,6,65829,2731571,"Run"
3720,"3be0e10c-67b7-4fe6-8f13-8c2d8eb9f0b7","U+1F3FE",347,10,65829,2731571,"Run"
3721,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",399,3,52442,66222,"Advance"
3722,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",367,4,52442,66222,"Advance"
3723,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",395,0,52442,66222,"Advance"
3724,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",383,3,52442,66222,"Advance"
3725,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",408,1,52442,66222,"Advance"
3726,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",401,4,52442,66222,"Advance"
3727,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",398,4,52442,66222,"Advance"
3728,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",410,4,52442,66222,"Advance"
3729,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",419,4,52442,66222,"Advance"
3730,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",410,4,52442,66222,"Advance"
3731,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",403,4,52442,66222,"Advance"
3732,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",384,4,52442,66222,"Advance"
3733,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",386,0,52442,66222,"Advance"
3734,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",393,3,52442,66222,"Advance"
3735,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",393,1,52442,66222,"Advance"
3736,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",412,3,52442,66222,"Advance"
3737,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",408,7,52442,66222,"Advance"
3738,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",396,1,52442,66222,"Advance"
3739,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",391,0,52442,66222,"Advance"
3740,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",398,4,52442,66222,"Advance"
3741,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",404,5,52442,66222,"Advance"
3742,"3bfd1483-cc39-4fe4-bb8b-c48abc63bac2","U+1F3FD",386,1,52442,66222,"Advance"
3743,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",345,13,79001,246376,"Advance"
3744,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",387,21,79001,246376,"Advance"
3745,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",378,11,79001,246376,"Advance"
3746,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",370,5,79001,246376,"Advance"
3747,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",389,13,79001,246376,"Advance"
3748,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",391,12,79001,246376,"Advance"
3749,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",364,8,79001,246376,"Advance"
3750,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",386,15,79001,246376,"Advance"
3751,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",349,19,79001,246376,"Advance"
3752,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",394,11,79001,246376,"Advance"
3753,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",366,9,79001,246376,"Advance"
3754,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",351,13,79001,246376,"Advance"
3755,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",383,23,79001,246376,"Advance"
3756,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",364,10,79001,246376,"Advance"
3757,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",398,19,79001,246376,"Advance"
3758,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",382,6,79001,246376,"Advance"
3759,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",397,16,79001,246376,"Advance"
3760,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",325,6,79001,246376,"Advance"
3761,"3c02cfaf-2432-4015-bcbc-d273fcc6c273","U+1F3FF",381,13,79001,246376,"Advance"
3762,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",410,16,69553,403131,"Advance"
3763,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",398,20,69553,403131,"Advance"
3764,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",348,8,69553,403131,"Advance"
3765,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",403,15,69553,403131,"Advance"
3766,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",407,11,69553,403131,"Advance"
3767,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",391,8,69553,403131,"Advance"
3768,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",385,15,69553,403131,"Advance"
3769,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",391,14,69553,403131,"Advance"
3770,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",348,14,69553,403131,"Advance"
3771,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",404,13,69553,403131,"Advance"
3772,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",410,14,69553,403131,"Advance"
3773,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",380,10,69553,403131,"Advance"
3774,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",380,15,69553,403131,"Advance"
3775,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",361,11,69553,403131,"Advance"
3776,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",402,15,69553,403131,"Advance"
3777,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",412,12,69553,403131,"Advance"
3778,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",382,11,69553,403131,"Advance"
3779,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",375,9,69553,403131,"Advance"
3780,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",378,14,69553,403131,"Advance"
3781,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",396,15,69553,403131,"Advance"
3782,"3cdc4b4a-148b-49e2-8faa-d7357c9d9fd1","U+1F3FF",391,16,69553,403131,"Advance"
3783,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",395,0,65829,2731571,"Advance"
3784,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",397,3,65829,2731571,"Advance"
3785,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",412,1,65829,2731571,"Advance"
3786,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",390,1,65829,2731571,"Advance"
3787,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",389,0,65829,2731571,"Advance"
3788,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",422,0,65829,2731571,"Advance"
3789,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",423,1,65829,2731571,"Advance"
3790,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",384,4,65829,2731571,"Advance"
3791,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",355,0,65829,2731571,"Advance"
3792,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",359,2,65829,2731571,"Advance"
3793,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",387,0,65829,2731571,"Advance"
3794,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",377,1,65829,2731571,"Advance"
3795,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",429,1,65829,2731571,"Advance"
3796,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",399,1,65829,2731571,"Advance"
3797,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",392,5,65829,2731571,"Advance"
3798,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",396,0,65829,2731571,"Advance"
3799,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",396,0,65829,2731571,"Advance"
3800,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",380,1,65829,2731571,"Advance"
3801,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",408,0,65829,2731571,"Advance"
3802,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",390,1,65829,2731571,"Advance"
3803,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",389,1,65829,2731571,"Advance"
3804,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",368,4,65829,2731571,"Advance"
3805,"3d2be09b-975b-4653-ada7-6780ee2380ec","U+1F3FB",344,1,65829,2731571,"Advance"
3806,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",367,0,83018,721599,"Advance"
3807,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",374,7,83018,721599,"Advance"
3808,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",357,1,83018,721599,"Advance"
3809,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",328,1,83018,721599,"Advance"
3810,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",362,2,83018,721599,"Advance"
3811,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",352,1,83018,721599,"Advance"
3812,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",353,2,83018,721599,"Advance"
3813,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",386,3,83018,721599,"Advance"
3814,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",373,4,83018,721599,"Advance"
3815,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",345,0,83018,721599,"Advance"
3816,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",333,2,83018,721599,"Advance"
3817,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",344,0,83018,721599,"Advance"
3818,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",358,1,83018,721599,"Advance"
3819,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",343,0,83018,721599,"Advance"
3820,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",343,2,83018,721599,"Advance"
3821,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",335,2,83018,721599,"Advance"
3822,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",346,0,83018,721599,"Advance"
3823,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",367,1,83018,721599,"Advance"
3824,"3dda5e03-b5c8-4fc9-a287-74a503636954","U+1F3FC",384,8,83018,721599,"Advance"
3825,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",335,7,68402,705244,"Run"
3826,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",340,12,68402,705244,"Run"
3827,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",328,8,68402,705244,"Run"
3828,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",333,12,68402,705244,"Run"
3829,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",321,12,68402,705244,"Run"
3830,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",303,11,68402,705244,"Run"
3831,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",305,7,68402,705244,"Run"
3832,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",336,10,68402,705244,"Run"
3833,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",327,16,68402,705244,"Run"
3834,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",327,11,68402,705244,"Run"
3835,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",342,16,68402,705244,"Run"
3836,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",341,3,68402,705244,"Run"
3837,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",343,16,68402,705244,"Run"
3838,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",354,15,68402,705244,"Run"
3839,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",299,10,68402,705244,"Run"
3840,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",350,12,68402,705244,"Run"
3841,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",357,11,68402,705244,"Run"
3842,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",318,14,68402,705244,"Run"
3843,"3f649bb7-06a9-4318-823e-c316733c7300","U+1F3FF",340,3,68402,705244,"Run"
3844,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",346,3,65829,2731571,"Advance"
3845,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",388,0,65829,2731571,"Advance"
3846,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",383,5,65829,2731571,"Advance"
3847,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",364,5,65829,2731571,"Advance"
3848,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",406,3,65829,2731571,"Advance"
3849,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",369,2,65829,2731571,"Advance"
3850,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",395,3,65829,2731571,"Advance"
3851,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",395,3,65829,2731571,"Advance"
3852,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",379,3,65829,2731571,"Advance"
3853,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",364,6,65829,2731571,"Advance"
3854,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",394,3,65829,2731571,"Advance"
3855,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",392,3,65829,2731571,"Advance"
3856,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",366,1,65829,2731571,"Advance"
3857,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",385,3,65829,2731571,"Advance"
3858,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",379,1,65829,2731571,"Advance"
3859,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",396,3,65829,2731571,"Advance"
3860,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",350,5,65829,2731571,"Advance"
3861,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",370,2,65829,2731571,"Advance"
3862,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",351,5,65829,2731571,"Advance"
3863,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",383,1,65829,2731571,"Advance"
3864,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",407,5,65829,2731571,"Advance"
3865,"4016ac12-1c23-4ba1-9d0d-6b3ebbb7ed81","U+1F3FD",349,3,65829,2731571,"Advance"
3866,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",385,0,85981,934243,"Run"
3867,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",347,0,85981,934243,"Run"
3868,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",346,0,85981,934243,"Run"
3869,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",389,1,85981,934243,"Run"
3870,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",384,0,85981,934243,"Run"
3871,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",383,1,85981,934243,"Run"
3872,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",376,4,85981,934243,"Run"
3873,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",390,1,85981,934243,"Run"
3874,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",404,0,85981,934243,"Run"
3875,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",351,0,85981,934243,"Run"
3876,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",382,1,85981,934243,"Run"
3877,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",361,1,85981,934243,"Run"
3878,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",370,2,85981,934243,"Run"
3879,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",382,0,85981,934243,"Run"
3880,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",361,2,85981,934243,"Run"
3881,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",322,2,85981,934243,"Run"
3882,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",374,1,85981,934243,"Run"
3883,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",383,1,85981,934243,"Run"
3884,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",355,0,85981,934243,"Run"
3885,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",382,1,85981,934243,"Run"
3886,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",394,5,85981,934243,"Run"
3887,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",337,0,85981,934243,"Run"
3888,"401e3ed4-0b15-4d2b-ba8d-b0f9c203d34b","U+1F3FB",364,0,85981,934243,"Run"
3889,"4039bdd0-1259-4d1b-9c0c-e04b24732c45","U+1F3FE",392,17,50227,1704694,"Run"
3890,"4039bdd0-1259-4d1b-9c0c-e04b24732c45","U+1F3FE",448,10,50227,1704694,"Run"
3891,"4039bdd0-1259-4d1b-9c0c-e04b24732c45","U+1F3FE",395,5,50227,1704694,"Run"
3892,"4039bdd0-1259-4d1b-9c0c-e04b24732c45","U+1F3FE",402,7,50227,1704694,"Run"
3893,"4039bdd0-1259-4d1b-9c0c-e04b24732c45","U+1F3FE",382,6,50227,1704694,"Run"
3894,"4039bdd0-1259-4d1b-9c0c-e04b24732c45","U+1F3FE",434,1,50227,1704694,"Run"
